0.152,  0.402,  0.155,  0.402,  0.452,  0.154,  0.453,  0.412,  0.145,  0.144,
0.155,  0.409,  0.158,  0.409,  0.459,  0.156,  0.460,  0.419,  0.148,  0.147,
0.157,  0.415,  0.160,  0.415,  0.466,  0.159,  0.466,  0.425,  0.150,  0.149,
0.159,  0.420,  0.162,  0.420,  0.471,  0.160,  0.471,  0.430,  0.152,  0.151,
0.161,  0.424,  0.164,  0.425,  0.477,  0.162,  0.478,  0.435,  0.153,  0.152,
0.162,  0.428,  0.165,  0.429,  0.481,  0.164,  0.482,  0.438,  0.155,  0.154,
0.163,  0.432,  0.166,  0.432,  0.485,  0.165,  0.486,  0.442,  0.156,  0.155,
0.164,  0.435,  0.168,  0.435,  0.488,  0.166,  0.490,  0.445,  0.157,  0.156,
0.165,  0.438,  0.169,  0.438,  0.491,  0.166,  0.492,  0.448,  0.158,  0.157,
0.166,  0.440,  0.170,  0.440,  0.494,  0.167,  0.495,  0.450,  0.159,  0.158,
0.167,  0.442,  0.171,  0.442,  0.496,  0.168,  0.499,  0.452,  0.160,  0.159,
0.168,  0.444,  0.171,  0.444,  0.498,  0.169,  0.500,  0.454,  0.160,  0.160,
0.168,  0.446,  0.172,  0.446,  0.500,  0.170,  0.503,  0.456,  0.161,  0.160,
0.169,  0.447,  0.173,  0.447,  0.502,  0.171,  0.504,  0.457,  0.161,  0.160,
0.169,  0.448,  0.173,  0.448,  0.503,  0.171,  0.505,  0.458,  0.162,  0.161,
0.170,  0.449,  0.174,  0.449,  0.504,  0.172,  0.506,  0.460,  0.162,  0.161,
0.170,  0.450,  0.174,  0.450,  0.505,  0.171,  0.508,  0.461,  0.162,  0.161,
0.170,  0.451,  0.174,  0.451,  0.506,  0.171,  0.509,  0.461,  0.163,  0.161,
0.171,  0.451,  0.174,  0.452,  0.507,  0.172,  0.510,  0.462,  0.163,  0.162,
0.171,  0.452,  0.175,  0.453,  0.507,  0.172,  0.510,  0.463,  0.163,  0.162,
0.171,  0.452,  0.175,  0.453,  0.508,  0.173,  0.510,  0.463,  0.164,  0.162,
0.171,  0.453,  0.175,  0.453,  0.508,  0.173,  0.511,  0.464,  0.164,  0.162,
0.171,  0.453,  0.176,  0.454,  0.509,  0.173,  0.513,  0.464,  0.164,  0.163,
0.172,  0.454,  0.175,  0.454,  0.510,  0.173,  0.514,  0.465,  0.164,  0.163,
0.172,  0.454,  0.176,  0.454,  0.510,  0.172,  0.513,  0.465,  0.164,  0.163,
0.172,  0.455,  0.176,  0.455,  0.510,  0.173,  0.514,  0.465,  0.164,  0.163,
0.172,  0.455,  0.176,  0.455,  0.510,  0.174,  0.514,  0.465,  0.164,  0.163,
0.172,  0.455,  0.176,  0.455,  0.511,  0.173,  0.514,  0.466,  0.164,  0.163,
0.172,  0.455,  0.176,  0.455,  0.511,  0.174,  0.514,  0.466,  0.164,  0.163,
0.172,  0.455,  0.176,  0.456,  0.511,  0.173,  0.515,  0.466,  0.165,  0.163,
0.172,  0.455,  0.176,  0.456,  0.511,  0.173,  0.515,  0.466,  0.165,  0.163,
0.172,  0.455,  0.176,  0.456,  0.512,  0.174,  0.514,  0.466,  0.165,  0.164,
0.172,  0.456,  0.176,  0.456,  0.512,  0.175,  0.515,  0.467,  0.165,  0.164,
0.173,  0.456,  0.176,  0.456,  0.512,  0.175,  0.516,  0.467,  0.165,  0.164,
0.173,  0.456,  0.176,  0.456,  0.512,  0.174,  0.516,  0.467,  0.165,  0.164,
0.173,  0.456,  0.176,  0.456,  0.512,  0.174,  0.515,  0.467,  0.165,  0.164,
0.172,  0.455,  0.176,  0.456,  0.512,  0.174,  0.514,  0.467,  0.165,  0.164,
0.173,  0.456,  0.176,  0.456,  0.512,  0.174,  0.514,  0.467,  0.165,  0.164,
0.172,  0.456,  0.176,  0.456,  0.512,  0.174,  0.513,  0.467,  0.165,  0.164,
0.173,  0.456,  0.176,  0.456,  0.512,  0.174,  0.514,  0.467,  0.165,  0.164,
0.172,  0.456,  0.177,  0.456,  0.512,  0.174,  0.514,  0.467,  0.165,  0.163,
0.173,  0.456,  0.177,  0.457,  0.512,  0.174,  0.514,  0.467,  0.165,  0.163,
0.173,  0.456,  0.177,  0.457,  0.512,  0.174,  0.514,  0.467,  0.165,  0.163,
0.173,  0.456,  0.177,  0.457,  0.512,  0.175,  0.515,  0.467,  0.165,  0.163,
0.173,  0.456,  0.177,  0.457,  0.512,  0.175,  0.514,  0.467,  0.165,  0.163,
0.173,  0.456,  0.177,  0.457,  0.512,  0.174,  0.514,  0.467,  0.165,  0.163,
0.173,  0.456,  0.177,  0.456,  0.512,  0.175,  0.514,  0.467,  0.165,  0.163,
0.173,  0.456,  0.177,  0.456,  0.512,  0.175,  0.514,  0.467,  0.165,  0.163,
0.173,  0.456,  0.177,  0.457,  0.512,  0.174,  0.514,  0.467,  0.165,  0.163,
0.173,  0.456,  0.177,  0.457,  0.512,  0.175,  0.515,  0.467,  0.165,  0.163,
0.173,  0.456,  0.177,  0.457,  0.512,  0.174,  0.516,  0.467,  0.165,  0.164,
0.173,  0.456,  0.177,  0.457,  0.512,  0.174,  0.517,  0.467,  0.165,  0.164,
0.173,  0.456,  0.177,  0.457,  0.512,  0.174,  0.516,  0.467,  0.165,  0.164,
0.173,  0.456,  0.177,  0.457,  0.513,  0.174,  0.515,  0.467,  0.165,  0.164,
0.173,  0.456,  0.177,  0.457,  0.513,  0.175,  0.514,  0.467,  0.165,  0.164,
0.173,  0.456,  0.177,  0.457,  0.512,  0.174,  0.515,  0.467,  0.165,  0.164,
0.173,  0.456,  0.177,  0.457,  0.512,  0.174,  0.514,  0.467,  0.165,  0.164,
0.173,  0.456,  0.177,  0.457,  0.512,  0.174,  0.515,  0.466,  0.165,  0.163,
0.172,  0.456,  0.177,  0.457,  0.512,  0.174,  0.516,  0.466,  0.165,  0.163,
0.173,  0.456,  0.177,  0.457,  0.512,  0.173,  0.514,  0.467,  0.164,  0.164,
0.173,  0.456,  0.177,  0.457,  0.512,  0.174,  0.516,  0.467,  0.165,  0.164,
0.172,  0.456,  0.177,  0.457,  0.512,  0.173,  0.515,  0.466,  0.165,  0.164,
0.172,  0.456,  0.176,  0.457,  0.512,  0.174,  0.515,  0.466,  0.165,  0.163,
0.172,  0.456,  0.177,  0.457,  0.512,  0.174,  0.515,  0.466,  0.165,  0.163,
0.173,  0.456,  0.177,  0.457,  0.512,  0.173,  0.514,  0.467,  0.165,  0.164,
0.172,  0.456,  0.177,  0.457,  0.512,  0.174,  0.514,  0.467,  0.165,  0.164,
0.172,  0.456,  0.177,  0.457,  0.512,  0.173,  0.513,  0.467,  0.165,  0.164,
0.172,  0.456,  0.177,  0.457,  0.512,  0.173,  0.513,  0.467,  0.165,  0.164,
0.172,  0.456,  0.177,  0.457,  0.512,  0.173,  0.513,  0.467,  0.165,  0.163,
0.172,  0.456,  0.177,  0.457,  0.512,  0.173,  0.514,  0.467,  0.165,  0.163,
0.172,  0.456,  0.177,  0.457,  0.512,  0.173,  0.513,  0.467,  0.165,  0.164,
0.172,  0.456,  0.177,  0.457,  0.512,  0.173,  0.513,  0.467,  0.165,  0.164,
0.172,  0.457,  0.177,  0.456,  0.512,  0.173,  0.513,  0.467,  0.164,  0.163,
0.173,  0.457,  0.177,  0.457,  0.512,  0.174,  0.512,  0.466,  0.164,  0.163,
0.172,  0.457,  0.177,  0.457,  0.512,  0.174,  0.513,  0.466,  0.164,  0.163,
0.173,  0.457,  0.177,  0.457,  0.512,  0.173,  0.513,  0.466,  0.164,  0.163,
0.172,  0.457,  0.176,  0.457,  0.512,  0.173,  0.513,  0.466,  0.165,  0.163,
0.173,  0.457,  0.177,  0.456,  0.512,  0.173,  0.514,  0.466,  0.165,  0.163,
0.173,  0.457,  0.177,  0.457,  0.512,  0.174,  0.513,  0.466,  0.165,  0.164,
0.173,  0.456,  0.177,  0.456,  0.512,  0.173,  0.514,  0.466,  0.165,  0.164,
0.173,  0.456,  0.176,  0.456,  0.512,  0.174,  0.513,  0.467,  0.165,  0.164,
0.172,  0.457,  0.176,  0.457,  0.512,  0.175,  0.514,  0.467,  0.165,  0.164,
0.173,  0.457,  0.176,  0.457,  0.512,  0.175,  0.514,  0.467,  0.165,  0.164,
0.173,  0.457,  0.176,  0.457,  0.512,  0.176,  0.514,  0.467,  0.165,  0.164,
0.173,  0.457,  0.176,  0.457,  0.512,  0.176,  0.515,  0.467,  0.165,  0.164,
0.173,  0.456,  0.176,  0.456,  0.512,  0.175,  0.516,  0.467,  0.165,  0.164,
0.173,  0.456,  0.176,  0.457,  0.512,  0.175,  0.516,  0.467,  0.165,  0.164,
0.173,  0.456,  0.176,  0.457,  0.513,  0.175,  0.517,  0.467,  0.165,  0.164,
0.173,  0.456,  0.176,  0.456,  0.513,  0.175,  0.517,  0.467,  0.165,  0.164,
0.173,  0.456,  0.176,  0.456,  0.512,  0.175,  0.517,  0.467,  0.165,  0.164,
0.173,  0.456,  0.176,  0.456,  0.512,  0.176,  0.516,  0.467,  0.165,  0.164,
0.173,  0.456,  0.176,  0.456,  0.512,  0.175,  0.516,  0.467,  0.165,  0.164,
0.173,  0.456,  0.176,  0.456,  0.512,  0.175,  0.515,  0.467,  0.165,  0.164,
0.173,  0.456,  0.176,  0.456,  0.512,  0.175,  0.514,  0.467,  0.165,  0.164,
0.173,  0.456,  0.176,  0.456,  0.513,  0.176,  0.514,  0.467,  0.165,  0.164,
0.173,  0.456,  0.176,  0.456,  0.513,  0.175,  0.513,  0.467,  0.165,  0.164,
0.173,  0.456,  0.176,  0.456,  0.512,  0.176,  0.515,  0.466,  0.165,  0.164,
0.173,  0.456,  0.176,  0.456,  0.512,  0.175,  0.514,  0.466,  0.165,  0.164,
0.173,  0.456,  0.176,  0.456,  0.512,  0.174,  0.515,  0.466,  0.165,  0.164,
0.173,  0.456,  0.176,  0.456,  0.512,  0.175,  0.515,  0.466,  0.165,  0.163,
0.173,  0.456,  0.176,  0.456,  0.513,  0.174,  0.515,  0.466,  0.165,  0.163,
0.172,  0.456,  0.176,  0.456,  0.512,  0.175,  0.516,  0.466,  0.165,  0.163,
0.172,  0.456,  0.177,  0.456,  0.512,  0.174,  0.516,  0.467,  0.165,  0.164,
0.173,  0.456,  0.176,  0.456,  0.512,  0.175,  0.516,  0.466,  0.165,  0.164,
0.173,  0.456,  0.176,  0.456,  0.512,  0.174,  0.515,  0.466,  0.165,  0.164,
0.173,  0.456,  0.176,  0.457,  0.512,  0.173,  0.516,  0.467,  0.165,  0.163,
0.173,  0.456,  0.176,  0.457,  0.512,  0.174,  0.516,  0.467,  0.165,  0.164,
0.173,  0.456,  0.176,  0.457,  0.512,  0.173,  0.516,  0.467,  0.165,  0.164,
0.173,  0.456,  0.176,  0.457,  0.512,  0.173,  0.515,  0.467,  0.165,  0.164,
0.173,  0.456,  0.176,  0.456,  0.512,  0.173,  0.514,  0.467,  0.165,  0.164,
0.173,  0.457,  0.176,  0.456,  0.512,  0.173,  0.515,  0.467,  0.165,  0.164,
0.173,  0.456,  0.176,  0.456,  0.512,  0.173,  0.515,  0.467,  0.165,  0.163,
0.173,  0.457,  0.176,  0.457,  0.512,  0.174,  0.516,  0.467,  0.165,  0.163,
0.172,  0.456,  0.176,  0.457,  0.512,  0.173,  0.516,  0.467,  0.165,  0.164,
0.173,  0.456,  0.176,  0.457,  0.512,  0.174,  0.517,  0.467,  0.165,  0.164,
0.173,  0.456,  0.176,  0.457,  0.512,  0.174,  0.517,  0.467,  0.165,  0.164,
0.172,  0.456,  0.176,  0.457,  0.512,  0.174,  0.517,  0.467,  0.165,  0.164,
0.172,  0.456,  0.176,  0.457,  0.512,  0.175,  0.517,  0.467,  0.165,  0.163,
0.172,  0.456,  0.176,  0.457,  0.512,  0.175,  0.516,  0.467,  0.165,  0.164,
0.172,  0.456,  0.176,  0.457,  0.512,  0.175,  0.515,  0.467,  0.165,  0.164,
0.172,  0.456,  0.176,  0.457,  0.512,  0.176,  0.516,  0.466,  0.165,  0.164,
0.172,  0.456,  0.176,  0.457,  0.512,  0.175,  0.515,  0.466,  0.165,  0.164,
0.172,  0.456,  0.176,  0.457,  0.512,  0.174,  0.515,  0.467,  0.165,  0.164,
0.172,  0.456,  0.176,  0.457,  0.512,  0.174,  0.515,  0.467,  0.165,  0.164,
0.172,  0.456,  0.176,  0.457,  0.512,  0.174,  0.514,  0.467,  0.165,  0.164,
0.172,  0.456,  0.176,  0.457,  0.512,  0.175,  0.515,  0.467,  0.165,  0.164,
0.172,  0.456,  0.176,  0.457,  0.512,  0.175,  0.514,  0.467,  0.165,  0.164,
0.172,  0.456,  0.176,  0.457,  0.512,  0.175,  0.513,  0.467,  0.165,  0.164,
0.173,  0.456,  0.176,  0.457,  0.512,  0.175,  0.514,  0.467,  0.165,  0.164,
0.173,  0.456,  0.176,  0.457,  0.512,  0.174,  0.514,  0.467,  0.165,  0.164,
0.173,  0.456,  0.176,  0.457,  0.512,  0.174,  0.515,  0.467,  0.165,  0.164,
0.173,  0.456,  0.176,  0.457,  0.512,  0.174,  0.514,  0.466,  0.165,  0.163,
0.173,  0.456,  0.176,  0.457,  0.512,  0.173,  0.515,  0.466,  0.165,  0.163,
0.173,  0.456,  0.176,  0.456,  0.512,  0.174,  0.516,  0.467,  0.165,  0.163,
0.173,  0.456,  0.176,  0.457,  0.512,  0.173,  0.515,  0.467,  0.165,  0.164,
0.173,  0.456,  0.176,  0.457,  0.512,  0.173,  0.515,  0.467,  0.165,  0.163,
0.173,  0.456,  0.176,  0.457,  0.512,  0.172,  0.515,  0.466,  0.165,  0.163,
0.172,  0.456,  0.176,  0.457,  0.512,  0.173,  0.516,  0.466,  0.165,  0.164,
0.171,  0.456,  0.176,  0.457,  0.512,  0.173,  0.515,  0.466,  0.165,  0.164,
0.170,  0.456,  0.176,  0.457,  0.512,  0.174,  0.516,  0.466,  0.165,  0.164,
0.168,  0.456,  0.176,  0.457,  0.512,  0.174,  0.517,  0.466,  0.165,  0.164,
0.165,  0.456,  0.176,  0.457,  0.512,  0.174,  0.517,  0.466,  0.165,  0.163,
0.162,  0.456,  0.176,  0.457,  0.513,  0.175,  0.516,  0.466,  0.165,  0.164,
0.157,  0.456,  0.176,  0.457,  0.513,  0.174,  0.515,  0.466,  0.165,  0.164,
0.153,  0.456,  0.176,  0.457,  0.513,  0.174,  0.515,  0.466,  0.165,  0.163,
0.148,  0.456,  0.176,  0.457,  0.513,  0.174,  0.515,  0.466,  0.165,  0.163,
0.143,  0.456,  0.176,  0.457,  0.513,  0.174,  0.516,  0.466,  0.165,  0.163,
0.137,  0.456,  0.176,  0.456,  0.513,  0.173,  0.515,  0.466,  0.165,  0.163,
0.131,  0.456,  0.176,  0.456,  0.513,  0.173,  0.514,  0.466,  0.165,  0.163,
0.124,  0.456,  0.176,  0.456,  0.513,  0.173,  0.515,  0.466,  0.165,  0.163,
0.118,  0.456,  0.176,  0.456,  0.513,  0.173,  0.516,  0.466,  0.165,  0.163,
0.110,  0.457,  0.176,  0.456,  0.513,  0.173,  0.514,  0.466,  0.165,  0.163,
0.102,  0.456,  0.176,  0.457,  0.513,  0.174,  0.515,  0.466,  0.165,  0.163,
0.094,  0.456,  0.176,  0.456,  0.513,  0.174,  0.514,  0.467,  0.164,  0.163,
0.086,  0.456,  0.176,  0.456,  0.513,  0.174,  0.514,  0.466,  0.164,  0.163,
0.078,  0.456,  0.176,  0.456,  0.513,  0.175,  0.513,  0.466,  0.165,  0.163,
0.069,  0.456,  0.176,  0.456,  0.513,  0.175,  0.514,  0.467,  0.165,  0.163,
0.060,  0.456,  0.176,  0.457,  0.513,  0.174,  0.515,  0.467,  0.165,  0.163,
0.053,  0.456,  0.176,  0.457,  0.513,  0.174,  0.514,  0.466,  0.165,  0.163,
0.046,  0.456,  0.176,  0.457,  0.513,  0.174,  0.514,  0.467,  0.165,  0.163,
0.040,  0.456,  0.176,  0.457,  0.513,  0.175,  0.514,  0.467,  0.165,  0.163,
0.035,  0.456,  0.176,  0.457,  0.513,  0.174,  0.515,  0.467,  0.165,  0.163,
0.031,  0.456,  0.176,  0.457,  0.513,  0.174,  0.515,  0.468,  0.165,  0.164,
0.027,  0.456,  0.176,  0.457,  0.513,  0.175,  0.516,  0.467,  0.165,  0.163,
0.024,  0.456,  0.176,  0.456,  0.512,  0.175,  0.515,  0.467,  0.165,  0.164,
0.021,  0.456,  0.176,  0.456,  0.512,  0.174,  0.514,  0.467,  0.165,  0.163,
0.018,  0.456,  0.176,  0.456,  0.512,  0.175,  0.515,  0.467,  0.165,  0.163,
0.016,  0.456,  0.176,  0.456,  0.512,  0.175,  0.516,  0.467,  0.165,  0.164,
0.014,  0.456,  0.176,  0.456,  0.512,  0.174,  0.516,  0.467,  0.164,  0.164,
0.012,  0.456,  0.176,  0.457,  0.513,  0.175,  0.515,  0.467,  0.165,  0.164,
0.011,  0.457,  0.176,  0.456,  0.512,  0.174,  0.515,  0.467,  0.165,  0.163,
0.013,  0.457,  0.176,  0.457,  0.512,  0.173,  0.514,  0.467,  0.165,  0.163,
0.016,  0.457,  0.176,  0.457,  0.512,  0.174,  0.514,  0.467,  0.165,  0.163,
0.020,  0.457,  0.176,  0.457,  0.512,  0.174,  0.513,  0.467,  0.165,  0.163,
0.026,  0.456,  0.176,  0.457,  0.513,  0.174,  0.513,  0.467,  0.165,  0.163,
0.032,  0.456,  0.176,  0.457,  0.513,  0.173,  0.513,  0.467,  0.165,  0.163,
0.038,  0.456,  0.177,  0.457,  0.512,  0.173,  0.513,  0.467,  0.165,  0.163,
0.045,  0.456,  0.176,  0.457,  0.512,  0.173,  0.514,  0.468,  0.165,  0.163,
0.053,  0.456,  0.177,  0.457,  0.512,  0.173,  0.513,  0.467,  0.165,  0.163,
0.062,  0.456,  0.177,  0.457,  0.513,  0.174,  0.514,  0.467,  0.165,  0.163,
0.071,  0.456,  0.176,  0.457,  0.513,  0.174,  0.515,  0.467,  0.165,  0.163,
0.081,  0.456,  0.176,  0.457,  0.512,  0.175,  0.515,  0.467,  0.165,  0.163,
0.092,  0.456,  0.176,  0.457,  0.512,  0.175,  0.515,  0.467,  0.165,  0.164,
0.112,  0.456,  0.177,  0.457,  0.512,  0.175,  0.515,  0.467,  0.165,  0.164,
0.138,  0.457,  0.177,  0.457,  0.512,  0.176,  0.515,  0.467,  0.165,  0.164,
0.169,  0.456,  0.177,  0.457,  0.512,  0.175,  0.516,  0.467,  0.165,  0.164,
0.202,  0.456,  0.176,  0.457,  0.512,  0.174,  0.516,  0.468,  0.165,  0.163,
0.238,  0.456,  0.177,  0.457,  0.512,  0.173,  0.516,  0.468,  0.165,  0.163,
0.275,  0.456,  0.177,  0.457,  0.512,  0.173,  0.517,  0.468,  0.165,  0.163,
0.312,  0.457,  0.176,  0.457,  0.512,  0.173,  0.516,  0.468,  0.165,  0.164,
0.348,  0.457,  0.176,  0.457,  0.512,  0.174,  0.515,  0.467,  0.165,  0.164,
0.385,  0.457,  0.176,  0.457,  0.512,  0.173,  0.516,  0.467,  0.165,  0.164,
0.422,  0.457,  0.176,  0.457,  0.512,  0.173,  0.515,  0.467,  0.165,  0.164,
0.461,  0.457,  0.176,  0.457,  0.513,  0.174,  0.516,  0.467,  0.165,  0.164,
0.502,  0.457,  0.176,  0.457,  0.512,  0.173,  0.515,  0.467,  0.165,  0.164,
0.544,  0.457,  0.176,  0.457,  0.513,  0.174,  0.514,  0.467,  0.165,  0.164,
0.587,  0.456,  0.176,  0.457,  0.513,  0.173,  0.513,  0.467,  0.165,  0.164,
0.631,  0.456,  0.176,  0.457,  0.513,  0.173,  0.513,  0.467,  0.165,  0.163,
0.675,  0.456,  0.176,  0.457,  0.513,  0.174,  0.512,  0.467,  0.165,  0.163,
0.716,  0.456,  0.176,  0.457,  0.513,  0.173,  0.512,  0.467,  0.165,  0.163,
0.751,  0.456,  0.176,  0.457,  0.512,  0.173,  0.513,  0.466,  0.165,  0.163,
0.782,  0.456,  0.176,  0.457,  0.512,  0.173,  0.512,  0.466,  0.165,  0.163,
0.810,  0.456,  0.177,  0.457,  0.512,  0.174,  0.512,  0.466,  0.165,  0.163,
0.833,  0.456,  0.176,  0.457,  0.512,  0.173,  0.513,  0.467,  0.165,  0.163,
0.854,  0.456,  0.176,  0.457,  0.512,  0.174,  0.513,  0.467,  0.165,  0.164,
0.872,  0.456,  0.176,  0.457,  0.512,  0.174,  0.513,  0.467,  0.165,  0.164,
0.888,  0.456,  0.176,  0.457,  0.512,  0.173,  0.512,  0.467,  0.165,  0.164,
0.902,  0.456,  0.176,  0.457,  0.512,  0.174,  0.512,  0.467,  0.165,  0.164,
0.915,  0.456,  0.176,  0.457,  0.512,  0.174,  0.513,  0.467,  0.165,  0.163,
0.925,  0.456,  0.176,  0.456,  0.512,  0.174,  0.512,  0.467,  0.165,  0.164,
0.935,  0.456,  0.176,  0.457,  0.512,  0.173,  0.512,  0.467,  0.165,  0.164,
0.943,  0.456,  0.176,  0.457,  0.512,  0.173,  0.512,  0.467,  0.165,  0.164,
0.950,  0.456,  0.176,  0.457,  0.512,  0.173,  0.512,  0.466,  0.165,  0.163,
0.956,  0.456,  0.176,  0.457,  0.512,  0.172,  0.512,  0.467,  0.165,  0.163,
0.962,  0.456,  0.177,  0.457,  0.512,  0.172,  0.513,  0.467,  0.165,  0.163,
0.966,  0.456,  0.177,  0.456,  0.512,  0.172,  0.514,  0.467,  0.165,  0.163,
0.971,  0.456,  0.176,  0.456,  0.512,  0.173,  0.514,  0.467,  0.165,  0.164,
0.974,  0.456,  0.176,  0.456,  0.512,  0.173,  0.513,  0.467,  0.165,  0.164,
0.978,  0.457,  0.176,  0.456,  0.512,  0.173,  0.513,  0.467,  0.165,  0.164,
0.980,  0.456,  0.176,  0.456,  0.512,  0.173,  0.513,  0.467,  0.165,  0.164,
0.983,  0.457,  0.176,  0.456,  0.512,  0.173,  0.513,  0.467,  0.165,  0.164,
0.985,  0.456,  0.176,  0.456,  0.512,  0.174,  0.512,  0.467,  0.165,  0.164,
0.987,  0.456,  0.176,  0.456,  0.512,  0.173,  0.513,  0.467,  0.165,  0.164,
0.988,  0.456,  0.176,  0.456,  0.512,  0.173,  0.514,  0.467,  0.165,  0.164,
0.990,  0.456,  0.176,  0.457,  0.512,  0.172,  0.515,  0.467,  0.165,  0.164,
0.991,  0.456,  0.176,  0.457,  0.512,  0.172,  0.515,  0.467,  0.165,  0.164,
0.992,  0.457,  0.176,  0.457,  0.512,  0.172,  0.514,  0.467,  0.165,  0.164,
0.993,  0.456,  0.176,  0.456,  0.512,  0.171,  0.513,  0.467,  0.165,  0.164,
0.994,  0.456,  0.176,  0.457,  0.512,  0.172,  0.513,  0.467,  0.165,  0.164,
0.995,  0.456,  0.176,  0.456,  0.512,  0.171,  0.513,  0.467,  0.165,  0.164,
0.995,  0.456,  0.176,  0.456,  0.512,  0.171,  0.514,  0.467,  0.165,  0.164,
0.996,  0.456,  0.176,  0.457,  0.512,  0.171,  0.514,  0.467,  0.165,  0.164,
0.997,  0.456,  0.176,  0.456,  0.512,  0.171,  0.514,  0.467,  0.165,  0.164,
0.997,  0.457,  0.176,  0.456,  0.512,  0.170,  0.513,  0.467,  0.165,  0.164,
0.997,  0.456,  0.177,  0.457,  0.512,  0.171,  0.514,  0.467,  0.165,  0.164,
0.998,  0.456,  0.177,  0.457,  0.512,  0.171,  0.514,  0.467,  0.165,  0.164,
0.998,  0.456,  0.177,  0.456,  0.512,  0.171,  0.514,  0.467,  0.165,  0.164,
0.998,  0.456,  0.177,  0.456,  0.512,  0.171,  0.515,  0.467,  0.165,  0.164,
0.998,  0.457,  0.177,  0.456,  0.512,  0.172,  0.514,  0.467,  0.165,  0.164,
0.999,  0.457,  0.177,  0.456,  0.512,  0.172,  0.515,  0.467,  0.165,  0.164,
0.999,  0.457,  0.177,  0.456,  0.512,  0.173,  0.516,  0.467,  0.165,  0.164,
